,_id,banderaDescripcion,banderaId,comercioId,comercioRazonSocial,direccion,id,lat,lng,localidad,provincia,sucursalId,sucursalNombre,sucursalTipo,geometry
642,5cbc698b7af152186c0cd3c1,Supermercados DIA,1,15,DIA Argentina S.A,Cl La Rioja 465,15-1-58,-34.615999,-58.408296,balvanera,AR-C,58,58 - Balvanera,Autoservicio,POINT (-58.408296 -34.615999)
643,5cbc698b7af152186c0cd3c2,Supermercados DIA,1,15,DIA Argentina S.A,Av Jujuy 346,15-1-5276,-34.613952,-58.405107,balvanera,AR-C,5276,5276 - Balvanera,Autoservicio,POINT (-58.405107 -34.613952)
644,5cbc698b7af152186c0cd3c3,Market,2,10,INC S.A.,Av. Rivadavia 2243,10-2-151,-34.609491,-58.398323,balvanera,AR-C,151,Uriburu,Supermercado,POINT (-58.398323 -34.609491)
645,5cbc698b7af152186c0cd3c4,Express,3,10,INC S.A.,Sarmiento 1810,10-3-598,-34.605721,-58.392703,balvanera,AR-C,598,Sarmiento 1810,Autoservicio,POINT (-58.392703 -34.605721)
646,5cbc698b7af152186c0cd3c5,Supermercados DIA,1,15,DIA Argentina S.A,Murguiondo 3236,15-1-404,-34.668423,-58.486858,villa lugano,AR-C,404,404 - Villa Lugano,Autoservicio,POINT (-58.486858 -34.668423)
647,5cbc698b7af152186c0cd3c6,Express,3,10,INC S.A.,Paraguay 919,10-3-213,-34.597675,-58.380133,retiro,AR-C,213,Paraguay 919,Autoservicio,POINT (-58.380133 -34.597675)
648,5cbc698b7af152186c0cd3c7,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. Boedo 777,12-1-43,-34.6221132,-58.4164336,Boedo,AR-C,43,BOEDO ,Hipermercado,POINT (-58.4164336 -34.6221132)
649,5cbc698b7af152186c0cd3c8,Supermercados DIA,1,15,DIA Argentina S.A,Tte.Gral.Juan D.Peron 1901,15-1-477,-34.606897000000004,-58.3937157,balvanera,AR-C,477,477 - Balvanera,Autoservicio,POINT (-58.3937157 -34.606897)
650,5cbc698b7af152186c0cd3c9,Supermercados DIA,1,15,DIA Argentina S.A,Viamonte 1141,15-1-519,-34.6003161,-58.3831549,san nicolas,AR-C,519,519 - San Nicolas,Autoservicio,POINT (-58.3831549 -34.6003161)
651,5cbc698b7af152186c0cd3ca,Express,3,10,INC S.A.,Urquiza 648,10-3-584,-34.618004,-58.409207,balvanera,AR-C,584,Urquiza 648,Autoservicio,POINT (-58.409207 -34.618004)
652,5cbc698b7af152186c0cd3cb,Supermercados DIA,1,15,DIA Argentina S.A,Av Independencia 3311,15-1-503,-34.620567,-58.412729,almagro,AR-C,503,503 - Almagro,Autoservicio,POINT (-58.412729 -34.620567)
653,5cbc698b7af152186c0cd3cc,Supermercados DIA,1,15,DIA Argentina S.A,Av Rivadavia 2083,15-1-481,-34.6094575,-58.3961317,balvanera,AR-C,481,481 - Balvanera,Autoservicio,POINT (-58.3961317 -34.6094575)
654,5cbc698b7af152186c0cd3cd,Market,2,10,INC S.A.,Av. Rivadavia 2039,10-2-517,-34.609227,-58.395539,balvanera,AR-C,517,Congreso,Supermercado,POINT (-58.395539 -34.609227)
655,5cbc698b7af152186c0cd3ce,Supermercados DIA,1,15,DIA Argentina S.A,Paraguay 788,15-1-415,-34.5976686,-58.3781834,retiro,AR-C,415,415 - Retiro,Autoservicio,POINT (-58.3781834 -34.5976686)
656,5cbc698b7af152186c0cd3cf,Express,3,10,INC S.A.,Av. San Juan 3900,10-3-414,-34.626152,-58.420171,boedo,AR-C,414,Av. San Juan 3900,Autoservicio,POINT (-58.420171 -34.626152)
657,5cbc698b7af152186c0cd3d0,Supermercados DIA,1,15,DIA Argentina S.A,Cl Boedo 875,15-1-35,-34.6235872,-58.4162756,boedo,AR-C,35,35 - Boedo,Autoservicio,POINT (-58.4162756 -34.6235872)
658,5cbc698b7af152186c0cd3d1,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Alsina 2300,12-1-61,-34.6119916,-58.3989244,Once,AR-C,61,SPINETTO ,Hipermercado,POINT (-58.3989244 -34.6119916)
659,5cbc698b7af152186c0cd3d2,Express,3,10,INC S.A.,Sarmiento 1592,10-3-357,-34.605506,-58.38923,san nicolas,AR-C,357,Sarmiento 1592,Autoservicio,POINT (-58.38923 -34.605506)
660,5cbc698b7af152186c0cd3d3,Express,3,10,INC S.A.,Maipú 918,10-3-541,-34.59728,-58.376975,retiro,AR-C,541,Maipú 918,Autoservicio,POINT (-58.376975 -34.59728)
661,5cbc698b7af152186c0cd3d4,DEHEZA S.A.I.C.F. e I.,1,3,Deheza S.A.I.C.F. e I.,24 De Noviembre 791,3-1-1539,-34.620248,-58.411001,balvanera,AR-C,1539,24 DE NOVIEMBRE,Autoservicio,POINT (-58.411001 -34.620248)
662,5cbc698b7af152186c0cd3d5,Supermercados DIA,1,15,DIA Argentina S.A,Talcahuano 475,15-1-544,-34.60315,-58.385229,san nicolas,AR-C,544,544 - San Nicolas,Autoservicio,POINT (-58.385229 -34.60315)
663,5cbc698b7af152186c0cd3d6,Express,3,10,INC S.A.,Esmeralda 823,10-3-302,-34.598622,-58.378291,retiro,AR-C,302,Esmeralda 823,Autoservicio,POINT (-58.378291 -34.598622)
664,5cbc698b7af152186c0cd3d7,Express,3,10,INC S.A.,Talcahuano 467,10-3-353,-34.60322,-58.385088,san nicolas,AR-C,353,Talcahuano 467,Autoservicio,POINT (-58.385088 -34.60322)
665,5cbc698b7af152186c0cd3d8,Supermercados DIA,1,15,DIA Argentina S.A,Peron Juan Domingo Tte.Gral. 1653,15-1-1076,-34.6066491,-58.3900842,san nicolas,AR-C,1076,1076 - San Nicolas,Supermercado,POINT (-58.3900842 -34.6066491)
666,5cbc698b7af152186c0cd3d9,Disco,2,9,Jumbo Retail Argentina S.A.,Avenida Callao 35,9-2-26,-34.6088,-58.3931,balvanera,AR-C,26,Av. Callao.,Supermercado,POINT (-58.3931 -34.6088)
667,5cbc698b7af152186c0cd3da,Express,3,10,INC S.A.,Suipacha 726,10-3-304,-34.599822,-58.379713,san nicolas,AR-C,304,Suipacha 726,Autoservicio,POINT (-58.379713 -34.599822)
668,5cbc698b7af152186c0cd3db,Supermercados DIA,1,15,DIA Argentina S.A,Suipacha 715,15-1-464,-34.5998484,-58.3796545,san nicolas,AR-C,464,464 - San Nicolas,Autoservicio,POINT (-58.3796545 -34.5998484)
669,5cbc698b7af152186c0cd3dc,Express,3,10,INC S.A.,Bartolomé Mitre 1751,10-3-560,-34.607887,-58.391361,san nicolas,AR-C,560,B. Mitre 1751,Autoservicio,POINT (-58.391361 -34.607887)
670,5cbc698b7af152186c0cd3dd,Express,3,10,INC S.A.,Carlos Pellegrini 587,10-3-250,-34.601524,-58.380994,san nicolas,AR-C,250,Carlos Pellegrini 587,Supermercado,POINT (-58.380994 -34.601524)
671,5cbc698b7af152186c0cd3de,Express,3,10,INC S.A.,Paraguay 521,10-3-334,-34.597351,-58.374515,retiro,AR-C,334,Paraguay 521,Autoservicio,POINT (-58.374515 -34.597351)
672,5cbc698b7af152186c0cd3df,Supermercados DIA,1,15,DIA Argentina S.A,Montiel 3829,15-1-386,-34.6764626,-58.4933966,villa lugano,AR-C,386,386 - Villa Lugano,Autoservicio,POINT (-58.4933966 -34.6764626)
673,5cbc698b7af152186c0cd3e0,Market,2,10,INC S.A.,Av. Corrientes 1160,10-2-189,-34.603902,-58.383077,san nicolas,AR-C,189,Av. Corrientes,Supermercado,POINT (-58.383077 -34.603902)
674,5cbc698b7af152186c0cd3e1,Supermercados DIA,1,15,DIA Argentina S.A,Curapaligue 1964,15-1-1523,-34.6432221,-58.4418066,parque chacabuco,AR-C,1523,1523 - Parque Chacabuco,Autoservicio,POINT (-58.4418066 -34.6432221)
675,5cbc698b7af152186c0cd3e2,Supermercados DIA,1,15,DIA Argentina S.A,Cl Sarmierto 1282,15-1-261,-34.6051859,-58.3847811,san nicolas,AR-C,261,261 - San Nicolas,Autoservicio,POINT (-58.3847811 -34.6051859)
676,5cbc698b7af152186c0cd3e3,Express,3,10,INC S.A.,Viamonte 702,10-3-682,-34.599933,-58.376924,san nicolas,AR-C,682,Viamonte 702,Autoservicio,POINT (-58.376924 -34.599933)
677,5cbc698b7af152186c0cd3e4,Express,3,10,INC S.A.,Tucumán 831,10-3-338,-34.601177,-58.378613,san nicolas,AR-C,338,Tucumán 831,Autoservicio,POINT (-58.378613 -34.601177)
678,5cbc698b7af152186c0cd3e5,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Bartolomé Mitre 1558,12-1-159,-34.6077047,-58.3879012,san nicolas,AR-C,159,MITRE ,Supermercado,POINT (-58.3879012 -34.6077047)
679,5cbc698b7af152186c0cd3e6,Supermercados DIA,1,15,DIA Argentina S.A,Cl Sarandi 260,15-1-303,-34.6123916,-58.3947104,balvanera,AR-C,303,303 - Balvanera,Autoservicio,POINT (-58.3947104 -34.6123916)
680,5cbc698b7af152186c0cd3e7,Express,3,10,INC S.A.,Hipólito Yrigoyen 1790,10-3-654,-34.610358,-58.391532,monserrat,AR-C,654,Hipolito Irigoyen 1790,Autoservicio,POINT (-58.391532 -34.610358)
681,5cbc698b7af152186c0cd3e8,Supermercados DIA,1,15,DIA Argentina S.A,Jose Marua Moreno 1654,15-1-5242,-34.6375623,-58.4319886,parque chacabuco,AR-C,5242,5242 - Parque Chacabuco,Autoservicio,POINT (-58.4319886 -34.6375623)
682,5cbc698b7af152186c0cd3e9,Express,3,10,INC S.A.,Av. Independencia 2716,10-3-689,-34.619005,-58.403897,san cristobal,AR-C,689,Av. Independencia 2716,Autoservicio,POINT (-58.403897 -34.619005)
683,5cbc698b7af152186c0cd3ea,Express,3,10,INC S.A.,Urquiza 1015,10-3-734,-34.622701,-58.409197,san cristobal,AR-C,734,Urquiza 1015,Autoservicio,POINT (-58.409197 -34.622701)
684,5cbc698b7af152186c0cd3eb,Express,3,10,INC S.A.,Maipú 556,10-3-305,-34.601651,-58.376826,san nicolas,AR-C,305,Maipú 556,Autoservicio,POINT (-58.376826 -34.601651)
685,5cbc698b7af152186c0cd3ec,Express,3,10,INC S.A.,Moreno 1902,10-3-546,-34.612879,-58.393293,balvanera,AR-C,546,Moreno 1902,Autoservicio,POINT (-58.393293 -34.612879)
686,5cbc698b7af152186c0cd3ed,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,México 2236,12-1-78,-34.6162451,-58.3982386,San Cristobal,AR-C,78,PICHINCHA ,Hipermercado,POINT (-58.3982386 -34.6162451)
687,5cbc698b7af152186c0cd3ee,Supermercados DIA,1,15,DIA Argentina S.A,Maipu 512,15-1-400,-34.6021724,-58.3767232,san nicolas,AR-C,400,400 - San Nicolas,Autoservicio,POINT (-58.3767232 -34.6021724)
688,5cbc698b7af152186c0cd3ef,Express,3,10,INC S.A.,Esmeralda 428,10-3-375,-34.603219,-58.378116,san nicolas,AR-C,375,Esmeralda 428,Autoservicio,POINT (-58.378116 -34.603219)
689,5cbc698b7af152186c0cd3f0,Express,3,10,INC S.A.,Suipacha 366,10-3-549,-34.604198,-58.379509,san nicolas,AR-C,549,Suipacha 366,Autoservicio,POINT (-58.379509 -34.604198)
690,5cbc698b7af152186c0cd3f1,Supermercados DIA,1,15,DIA Argentina S.A,Av San Juan 3153,15-1-124,-34.6247055,-58.4097384,san cristobal,AR-C,124,124 - San Cristobal,Autoservicio,POINT (-58.4097384 -34.6247055)
691,5cbc698b7af152186c0cd3f2,Express,3,10,INC S.A.,San Martín 620,10-3-562,-34.600814,-58.374107,san nicolas,AR-C,562,San Martín 620,Autoservicio,POINT (-58.374107 -34.600814)
692,5cbc698b7af152186c0cd3f3,Supermercados DIA,1,15,DIA Argentina S.A,Av De Mayo 1431,15-1-439,-34.609441,-58.386606,monserrat,AR-C,439,439 - Monserrat,Autoservicio,POINT (-58.386606 -34.609441)
693,5cbc698b7af152186c0cd3f4,Express,3,10,INC S.A.,Viamonte 351,10-3-341,-34.599672,-58.372053,san nicolas,AR-C,341,Viamonte 351,Supermercado,POINT (-58.372053 -34.599672)
694,5cbc698b7af152186c0cd3f5,Supermercados DIA,1,15,DIA Argentina S.A,Av Cobo 1477,15-1-368,-34.6424371,-58.4358917,parque chacabuco,AR-C,368,368 - Parque Chacabuco,Autoservicio,POINT (-58.4358917 -34.6424371)
695,5cbc698b7af152186c0cd3f6,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Larrazabal 3443,12-1-121,-34.671088,-58.47915,Lugano,AR-C,121,LARRAZABAL ,Supermercado,POINT (-58.47915 -34.671088)
696,5cbc698b7af152186c0cd3f7,Express,3,10,INC S.A.,Av. Castañares 4854,10-3-423,-34.667069,-58.472973,villa lugano,AR-C,423,Av. Castañares 4854,Autoservicio,POINT (-58.472973 -34.667069)
697,5cbc698b7af152186c0cd3f8,Supermercados DIA,1,15,DIA Argentina S.A,Cl Castaã±Ares 4944,15-1-85,-34.6674682,-58.4734538,villa lugano,AR-C,85,85 - Villa Lugano,Autoservicio,POINT (-58.4734538 -34.6674682)
698,5cbc698b7af152186c0cd3f9,Hipermercado Carrefour,1,10,INC S.A.,Av. La Plata 1768,10-1-3,-34.635377,-58.424784,parque chacabuco,AR-C,3,Av. La Plata,Hipermercado,POINT (-58.424784 -34.635377)
699,5cbc698b7af152186c0cd3fa,Disco,2,9,Jumbo Retail Argentina S.A.,Avenida Entre Rios 361,9-2-630,-34.6136,-58.3921,balvanera,AR-C,630,Entre Ríos y Belgrano.,Supermercado,POINT (-58.3921 -34.6136)
700,5cbc698b7af152186c0cd3fb,Supermercados DIA,1,15,DIA Argentina S.A,Cl Tucuman 439,15-1-465,-34.6008689,-58.3731891,san nicolas,AR-C,465,465 - San Nicolas,Autoservicio,POINT (-58.3731891 -34.6008689)
701,5cbc698b7af152186c0cd3fc,Supermercados DIA,1,15,DIA Argentina S.A,Pavon 3743,15-1-5148,-34.630292,-58.4170172,boedo,AR-C,5148,5148 - Boedo,Autoservicio,POINT (-58.4170172 -34.630292)
702,5cbc698b7af152186c0cd3fd,Supermercados DIA,1,15,DIA Argentina S.A,Sarmiento 814,15-1-454,-34.6047958,-58.3783133,san nicolas,AR-C,454,454 - San Nicolas,Autoservicio,POINT (-58.3783133 -34.6047958)
703,5cbc698b7af152186c0cd3fe,Supermercados DIA,1,15,DIA Argentina S.A,Av Independencia 2262,15-1-1074,-34.618411,-58.398396,balvanera,AR-C,1074,1074 - San Cristobal,Supermercado,POINT (-58.398396 -34.618411)
704,5cbc698b7af152186c0cd3ff,Supermercados DIA,1,15,DIA Argentina S.A,Peron Tte. Gral. Juan Domingo 927,15-1-425,-34.6060306,-58.3796983,san nicolas,AR-C,425,425 - San Nicolas,Autoservicio,POINT (-58.3796983 -34.6060306)
705,5cbc698b7af152186c0cd400,Express,3,10,INC S.A.,Viamonte 170,10-3-656,-34.599509,-58.369906,san nicolas,AR-C,656,Viamonte 170,Autoservicio,POINT (-58.369906 -34.599509)
706,5cbc698b7af152186c0cd401,Express,3,10,INC S.A.,Sarmiento 774,10-3-655,-34.604774,-58.377672,san nicolas,AR-C,655,Sarmiento 774,Autoservicio,POINT (-58.377672 -34.604774)
707,5cbc698b7af152186c0cd402,Supermercados DIA,1,15,DIA Argentina S.A,Rivadavia 1177,15-1-5184,-34.6085513,-58.3831215,monserrat,AR-C,5184,5184 - San Nicolas,Autoservicio,POINT (-58.3831215 -34.6085513)
708,5cbc698b7af152186c0cd403,Express,3,10,INC S.A.,Av. De Mayo 1241,10-3-583,-34.609241,-58.384045,monserrat,AR-C,583,Av. de Mayo 1241,Autoservicio,POINT (-58.384045 -34.609241)
709,5cbc698b7af152186c0cd404,Vea,1,9,Jumbo Retail Argentina S.A.,Avenida San Juan 2862,9-1-696,-34.6245,-58.4066,san cristobal,AR-C,696,San Juan.,Hipermercado,POINT (-58.4066 -34.6245)
710,5cbc698b7af152186c0cd405,Supermercados DIA,1,15,DIA Argentina S.A,Av Piedrabuena 3941,15-1-1066,-34.6783452,-58.4873173,villa lugano,AR-C,1066,1066 - Villa Lugano,Supermercado,POINT (-58.4873173 -34.6783452)
711,5cbc698b7af152186c0cd406,Express,3,10,INC S.A.,Lavalle 368,10-3-631,-34.601987,-58.371949,san nicolas,AR-C,631,Lavalle 368,Autoservicio,POINT (-58.371949 -34.601987)
712,5cbc698b7af152186c0cd407,Express,3,10,INC S.A.,Esmeralda 151,10-3-730,-34.606445,-58.377861,san nicolas,AR-C,730,Esmeralda 151,Autoservicio,POINT (-58.377861 -34.606445)
713,5cbc698b7af152186c0cd408,Market,2,10,INC S.A.,Av. Rivadavia 999,10-2-148,-34.608259,-58.380533,san nicolas,AR-C,148,9 de Julio,Supermercado,POINT (-58.380533 -34.608259)
714,5cbc698b7af152186c0cd409,Express,3,10,INC S.A.,Moreno 1401,10-3-634,-34.612239,-58.386223,monserrat,AR-C,634,Moreno 1401,Autoservicio,POINT (-58.386223 -34.612239)
715,5cbc698b7af152186c0cd40a,Express,3,10,INC S.A.,Av. Belgrano 1562,10-3-488,-34.61368,-58.388254,monserrat,AR-C,488,Av. Belgrano 1562,Autoservicio,POINT (-58.388254 -34.61368)
716,5cbc698b7af152186c0cd40b,Supermercados DIA,1,15,DIA Argentina S.A,Av  La Plata 1976,15-1-370,-34.6377738,-58.4241346,parque chacabuco,AR-C,370,370 - Boedo,Autoservicio,POINT (-58.4241346 -34.6377738)
717,5cbc698b7af152186c0cd40c,Supermercados DIA,1,15,DIA Argentina S.A,Av Teniente General Luis Dellepiane 5440,15-1-5278,-34.672211,-58.475935,villa lugano,AR-C,5278,5278 - Villa Lugano,Autoservicio,POINT (-58.475935 -34.672211)
718,5cbc698b7af152186c0cd40d,Express,3,10,INC S.A.,Maipú 171,10-3-308,-34.606155,-58.376453,san nicolas,AR-C,308,Maipú 171,Autoservicio,POINT (-58.376453 -34.606155)
719,5cbc698b7af152186c0cd40e,Express,3,10,INC S.A.,Av. Leandro N. Alem 432,10-3-540,-34.60257,-58.370466,san nicolas,AR-C,540,Leandro Alem 432,Autoservicio,POINT (-58.370466 -34.60257)
720,5cbc698b7af152186c0cd40f,Supermercados DIA,1,15,DIA Argentina S.A,Av San Juan 2641,15-1-5,-34.6236734,-58.4014697,san cristobal,AR-C,5,5 - San Cristobal,Autoservicio,POINT (-58.4014697 -34.6236734)
721,5cbc698b7af152186c0cd410,Supermercados DIA,1,15,DIA Argentina S.A,Cl Entre Rios 735,15-1-3,-34.6173202,-58.3916913,balvanera,AR-C,3,3 - Balvanera,Autoservicio,POINT (-58.3916913 -34.6173202)
722,5cbc698b7af152186c0cd411,Express,3,10,INC S.A.,Tacuarí 89,10-3-571,-34.609305,-58.379243,monserrat,AR-C,571,Tacuarí 89,Autoservicio,POINT (-58.379243 -34.609305)
723,5cbc698b7af152186c0cd412,Express,3,10,INC S.A.,Av. Independencia 1833,10-3-363,-34.618097,-58.392208,balvanera,AR-C,363,Independencia 1833,Autoservicio,POINT (-58.392208 -34.618097)
724,5cbc698b7af152186c0cd413,Express,3,10,INC S.A.,Sarmiento 345,10-3-558,-34.604167,-58.371478,san nicolas,AR-C,558,Sarmiento 345,Autoservicio,POINT (-58.371478 -34.604167)
725,5cbc698b7af152186c0cd414,Express,3,10,INC S.A.,México 1530,10-3-684,-34.615549,-58.387978,monserrat,AR-C,684,México 1530,Autoservicio,POINT (-58.387978 -34.615549)
726,5cbc698b7af152186c0cd415,Express,3,10,INC S.A.,Maipú 26,10-3-379,-34.607884,-58.37647,san nicolas,AR-C,379,Maipú 26,Autoservicio,POINT (-58.37647 -34.607884)
727,5cbc698b7af152186c0cd416,Supermercados DIA,1,15,DIA Argentina S.A,Lima 277,15-1-493,-34.6116871,-58.381835,monserrat,AR-C,493,493 - Monserrat,Autoservicio,POINT (-58.381835 -34.6116871)
728,5cbc698b7af152186c0cd417,Express,3,10,INC S.A.,Juana Manso 199,10-3-668,-34.599909,-58.363959,puerto madero,AR-C,668,Juana Manso 199,Autoservicio,POINT (-58.363959 -34.599909)
729,5cbc698b7af152186c0cd418,Supermercados DIA,1,15,DIA Argentina S.A,Av Rivadavia 674,15-1-470,-34.6081269,-58.3760198,monserrat,AR-C,470,470 - San Nicolas,Autoservicio,POINT (-58.3760198 -34.6081269)
730,5cbc698b7af152186c0cd419,Market,2,10,INC S.A.,Av. Belgrano 1160,10-2-386,-34.613219,-58.382776,monserrat,AR-C,386,Monserrat,Supermercado,POINT (-58.382776 -34.613219)
731,5cbc698b7af152186c0cd41a,Supermercados DIA,1,15,DIA Argentina S.A,Av San Juan 2283,15-1-483,-34.6231624,-58.3975835,san cristobal,AR-C,483,483 - San Cristobal,Autoservicio,POINT (-58.3975835 -34.6231624)
732,5cbc698b7af152186c0cd41b,Express,3,10,INC S.A.,Murguiondo 4054,10-3-614,-34.675977,-58.477049,villa lugano,AR-C,614,Murguiondo 4054,Autoservicio,POINT (-58.477049 -34.675977)
733,5cbc698b7af152186c0cd41c,Express,3,10,INC S.A.,Av. Leandro N. Alem 198,10-3-723,-34.60537,-58.370312,san nicolas,AR-C,723,Alem 198,Autoservicio,POINT (-58.370312 -34.60537)
734,5cbc698b7af152186c0cd41d,Supermercados DIA,1,15,DIA Argentina S.A,Cl Somellera 5663,15-1-47,-34.6760405,-58.47618,villa lugano,AR-C,47,47 - Villa Lugano,Autoservicio,POINT (-58.47618 -34.6760405)
735,5cbc698b7af152186c0cd41e,Express,3,10,INC S.A.,Carlos Calvo 1826,10-3-418,-34.620294,-58.392204,san cristobal,AR-C,418,Carlos Calvo 1826,Autoservicio,POINT (-58.392204 -34.620294)
736,5cbc698b7af152186c0cd41f,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. San Juan 2168,12-1-124,-34.6230367,-58.3959072,san cristobal,AR-C,124,SAN JUAN ,Hipermercado,POINT (-58.3959072 -34.6230367)
737,5cbc698b7af152186c0cd420,Express,3,10,INC S.A.,Alsina 725,10-3-663,-34.610428,-58.376565,monserrat,AR-C,663,Alsina 725,Autoservicio,POINT (-58.376565 -34.610428)
738,5cbc698b7af152186c0cd421,Supermercados DIA,1,15,DIA Argentina S.A,Chile 1347,15-1-5213,-34.6166572,-58.3851356,monserrat,AR-C,5213,5213 - Montserrat,Autoservicio,POINT (-58.3851356 -34.6166572)
739,5cbc698b7af152186c0cd422,Supermercados DIA,1,15,DIA Argentina S.A,Av  Chiclana 3683,15-1-403,-34.6372315,-58.4157757,boedo,AR-C,403,403 - Boedo,Autoservicio,POINT (-58.4157757 -34.6372315)
740,5cbc698b7af152186c0cd423,Supermercados DIA,1,15,DIA Argentina S.A,Av Riestra 5398,15-1-530,-34.674477,-58.47189,villa lugano,AR-C,530,530 - Villa Lugano,Autoservicio,POINT (-58.47189 -34.674477)
741,5cbc698b7af152186c0cd424,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. J. De Garay 2700,12-1-7,-34.628905,-58.402557,Parque Patricios,AR-C,7,JUAN DE GARAY ,Supermercado,POINT (-58.402557 -34.628905)
742,5cbc698b7af152186c0cd425,Supermercados DIA,1,15,DIA Argentina S.A,Av San Juan 1932,15-1-271,-34.6228846,-58.3931835,san cristobal,AR-C,271,271 - San Cristobal,Autoservicio,POINT (-58.3931835 -34.6228846)
743,5cbc698b7af152186c0cd426,COTO CICSA,1,12,Coto Centro Integral de Comercialización S.A.,Av. La Plata 2392,12-1-6,-34.64267,-58.422711,Pompeya,AR-C,6,AV. LA PLATA ,Supermercado,POINT (-58.422711 -34.64267)
744,5cbc698b7af152186c0cd427,Express,3,10,INC S.A.,Piedras 383,10-3-291,-34.612572,-58.377673,monserrat,AR-C,291,Piedras 383,Autoservicio,POINT (-58.377673 -34.612572)
745,5cbc698b7af152186c0cd428,Supermercados DIA,1,15,DIA Argentina S.A,Fernandez De La Cruz 1030,15-1-5124,-34.6443523,-58.4248546,nueva pompeya,AR-C,5124,5124 - Pompeya,Autoservicio,POINT (-58.4248546 -34.6443523)
746,5cbc698b7af152186c0cd429,Supermercados DIA,1,15,DIA Argentina S.A,Juana Manso 530,15-1-484,-34.6034242,-58.3634962,puerto madero,AR-C,484,484 - Puerto Madero,Autoservicio,POINT (-58.3634962 -34.6034242)
747,5cbc698b7af152186c0cd42a,Express,3,10,INC S.A.,Juana Manso 550,10-3-544,-34.603441,-58.363274,puerto madero,AR-C,544,Juana Manso 550,Autoservicio,POINT (-58.363274 -34.603441)
748,5cbc698b7af152186c0cd42b,Supermercados DIA,1,15,DIA Argentina S.A,Humberto Primero 1696,15-1-349,-34.6214599,-58.3899576,constitucion,AR-C,349,349 - San Cristobal,Autoservicio,POINT (-58.3899576 -34.6214599)
749,5cbc698b7af152186c0cd42c,Express,3,10,INC S.A.,Entre Ríos 1192,10-3-593,-34.622603,-58.391341,constitucion,AR-C,593,Entre Ríos 1192,Autoservicio,POINT (-58.391341 -34.622603)
750,5cbc698b7af152186c0cd42d,Supermercados DIA,1,15,DIA Argentina S.A,La Rioja 1850,15-1-1531,-34.6326213,-58.4061362,parque patricios,AR-C,1531,1531 - Parque Patricios,Supermercado,POINT (-58.4061362 -34.6326213)
751,5cbc698b7af152186c0cd42e,Express,3,10,INC S.A.,Av. Caseros 3535,10-3-412,-34.638635,-58.415077,boedo,AR-C,412,Av. Caseros 3535,Autoservicio,POINT (-58.415077 -34.638635)
752,5cbc698b7af152186c0cd42f,Express,3,10,INC S.A.,Murguiondo 4324,10-3-535,-34.677984,-58.474262,villa lugano,AR-C,535,Murguiondo 4324,Autoservicio,POINT (-58.474262 -34.677984)
753,5cbc698b7af152186c0cd430,Express,3,10,INC S.A.,Bolívar 270,10-3-633,-34.611219,-58.37334,monserrat,AR-C,633,Bolívar 270,Autoservicio,POINT (-58.37334 -34.611219)
754,5cbc698b7af152186c0cd431,Supermercados DIA,1,15,DIA Argentina S.A,Saenz 100,15-1-5170,-34.6403559,-58.4160612,nueva pompeya,AR-C,5170,5170 - Pompeya,Autoservicio,POINT (-58.4160612 -34.6403559)
755,5cbc698b7af152186c0cd432,Express,3,10,INC S.A.,Inclan 2502,10-3-594,-34.629844,-58.399654,parque patricios,AR-C,594,Inclan 2502,Autoservicio,POINT (-58.399654 -34.629844)
756,5cbc698b7af152186c0cd433,ESTACION LIMA S.A.,1,4,Estación Lima S.A.,Lima 899,4-1-289,-34.617902,-58.38147,constitucion,AR-C,289,LIMA,Autoservicio,POINT (-58.38147 -34.617902)
757,5cbc698b7af152186c0cd434,Supermercados DIA,1,15,DIA Argentina S.A,Fernandez De La Cruz 2464,15-1-5165,-34.6548915,-58.4366933,villa soldati,AR-C,5165,5165 - Pompeya,Autoservicio,POINT (-58.4366933 -34.6548915)
758,5cbc698b7af152186c0cd435,Express,3,10,INC S.A.,Perú 487,10-3-589,-34.613625,-58.374702,monserrat,AR-C,589,Perú 487,Autoservicio,POINT (-58.374702 -34.613625)
759,5cbc698b7af152186c0cd436,Supermercados DIA,1,15,DIA Argentina S.A,Peru 486,15-1-421,-34.6136307,-58.3746625,monserrat,AR-C,421,421 - Monserrat,Autoservicio,POINT (-58.3746625 -34.6136307)
760,5cbc698b7af152186c0cd437,Supermercados DIA,1,15,DIA Argentina S.A,Gral Francisco Fernandez De La Cruz 3035,15-1-5251,-34.6597648,-58.443063,villa soldati,AR-C,5251,5251 - Villa Soldati,Autoservicio,POINT (-58.443063 -34.6597648)
761,5cbc698b7af152186c0cd438,Supermercados DIA,1,15,DIA Argentina S.A,Cl Matheu 1756,15-1-266,-34.6298211,-58.3980513,parque patricios,AR-C,266,266 - Parque Patricios,Autoservicio,POINT (-58.3980513 -34.6298211)
